ID,text,GENDER,AGE
437637df7acbd4b438a87fb52c95b4ec,@puntofisso Yes! I feel a geeky hackery collaborationy thing coming on...,MALE,18-24
437637df7acbd4b438a87fb52c95b4ec,@gregorybradley Ah! Best of luck hunting it down...,MALE,18-24
4728c0de3f8b6de737f25cb1d037abbe,@ClaudiaTrasto Angry Birds http://www.rovio.com/index.php?page=angry-birds,MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,"Just saw a contemplative man smoking a pipe on campus. If people feel they have to smoke, pipes are the way to go.",MALE,18-24
18b3dbc0bbe1dd57446d5c9bc26e17d8,Academic English Solutions ? http://lnkd.in/ANwaC9,MALE,50-64
437637df7acbd4b438a87fb52c95b4ec,Libel law used to suppress 'bad' academic book review http://bit.ly/aKqlWA -- shocking! (via @richardh),MALE,18-24
437637df7acbd4b438a87fb52c95b4ec,"@9600 http://tinyurl.com/y8amp5m Go for the one front and centre. The bigger the pipe, the better the contemplation...",MALE,18-24
965d3e5d61a5630a23f8f992ed78b623,"Yale's Robert Shiller making me more depressed: 
http://tinyurl.com/6jfrhf",MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Chicago Booth http://tinyurl.com/5r9d3a,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Stiglitz on Bretton Woods II http://tinyurl.com/5qvu25,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,"Reasons to be economically cheerful http://tinyurl.com/6dwopv,0",MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,The Coming College Bubble? http://tinyurl.com/5ez94h,MALE,35-49
da68af76b45fb8cfc8c0fe1117560522,Netflix launches streaming-only option. Are you switching plans? http://fb.me/NvmvFFQU,MALE,25-34
867ba4b6f08704fe89a81dfa6f40aaf7,@testthetweeture  tes6 from rob,MALE,35-49
0cabd31fe66ee301d3071e16cb6779a3,"Our work ""On The Generation of Rich Content Metadata from Social Media"" to be presented at SMUC2011 http://t.co/tPCEqWZ",MALE,25-34
0cabd31fe66ee301d3071e16cb6779a3,http://t.co/aDMJjfZ,MALE,25-34
7a42f316e5c86861126bbe7bd7a5ff48,just loved Glasvegas - Daddy's Gone http://awe.sm/529S0 on @hypem,MALE,35-49
a344ae5613229a4e0e4b3dc4a99e4ab8,cooking pasta while coding is not a good idea ... #overcookedpasta ...,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Great FT article on Northwestern's LLM program http://tinyurl.com/5qmnsb,MALE,35-49
8fcb64811fd61f1c81c31cd3197f4b6c,Congrats Sarah! Have a beautiful first day! FRT @LesaHannah @s_dsquared officially joins me today as Beauty Editor at @FashionCanada.,FEMALE,25-34
8fcb64811fd61f1c81c31cd3197f4b6c,@NathAt Happy Birthday!,FEMALE,25-34
965d3e5d61a5630a23f8f992ed78b623,Business is good - for MBA admit offices http://tiny.cc/bc98L,MALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,"If there's an unfunny udder joke, I haven't heard it.",MALE,25-34
f1255c2fcffdf239f4146d03acf02f19,First usable version of my ngram document generator committed: http://bit.ly/pDQvyf,MALE,25-34
f1255c2fcffdf239f4146d03acf02f19,"Heatmap of UK property values http://bit.ly/qQ7SLU via @Zoopla, @shadchnev /cc @mishra_alok",MALE,25-34
e8c5270467874985b7c7ae90c4719788,"Hey, PR students! There is an awesome internship with the City of Eugene Outdoor Program available for spring! http://tinyurl.com/yzcd3vv",FEMALE,25-34
7a42f316e5c86861126bbe7bd7a5ff48,I haven't even had breakfast and I already made Osamu Tezuka roll in his grave.Beat that ~ http://moourl.com/jo2oh,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,Best. Online. Game. Eva. http://games.adultswim.com/robot-unicorn-attack-twitchy-online-game.html,MALE,18-24
965d3e5d61a5630a23f8f992ed78b623,More U.S. Help for Student Loan Providers http://www.insidehighered.com/news/2008/11/10/loans,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,International Grad Student Growth Still Slowing in US  http://www.insidehighered.com/news/2008/11/10/international,MALE,35-49
d8e25e3185ce770d2d8bbe2a2f650838,"Google blog about QR codes: http://bit.ly/bFV23P, via @audreywatters",MALE,35-49
5f004dfb633bb6ce85930d48aa63eb33,"Check out Dave's vlog on GH Mumm 50 Degree Riesling Kabinett, a stylish and versatile summer sipper! http://ht.ly/5Wejl",MALE,25-34
f1255c2fcffdf239f4146d03acf02f19,@mishra_alok It looks identical to the map you demo'd to me 5 years ago :-),MALE,25-34
5f004dfb633bb6ce85930d48aa63eb33,today on the tasting bar: Tinhorn Creek!! 2-6pm - yum!,MALE,25-34
e8c5270467874985b7c7ae90c4719788,Erg! That pole came out of nowhere...,FEMALE,25-34
437637df7acbd4b438a87fb52c95b4ec,"Finally retrieved all my books from a friends's loft. Ah books. Oh! how I have missed you all... Now, do I have shelf space?",MALE,18-24
a679f7ede37b1a73af88c572c8bc2de8,"@fit_tobe_tied I had to go to @GravityPope in Kits. Great selection, though!",MALE,25-34
8fcb64811fd61f1c81c31cd3197f4b6c,401 is ramme,FEMALE,25-34
